"Gene","K","l","Day","LeuLysMet","pH_day","A"
"IPPPPP",131.7222,16.58392,35,"PrPrPr","19_0503",NA
"BMMMMP",138.12297,16.26026,35,"MMM","19_0503",NA
"BPPMPP",131.76497,12.98682,35,"PMP","19_0503",NA
"APPMPM",125.89876,15.15075,35,"PMP","19_0503",NA
"APMMMM",124.05888,15.11047,35,"MMM","19_0503",NA
"IPMMMP",126.04117,15.43378,35,"MMM","19_0503",NA
"AMMPMM",122.3979,17.18442,35,"MPM","19_0503",NA
"BPPPMP",126.87077,15.5535,35,"PPM","19_0503",NA
"IPPPPP",126.81664,15.18697,35,"PrPrPr","19_0503",NA
"APMPPM",124.18523,16.53219,35,"MPP","19_0503",NA
"IPPPPP",127.07926,14.65545,35,"PrPrPr","19_0503",NA
"APPPPM",126.65428,15.79286,35,"PPP","19_0503",NA
"IPPPPP",125.68804,15.82864,35,"PrPrPr","19_0503",NA
"BMPMPM",125.81264,16.54814,35,"PMP","19_0503",NA
"APPMPP",127.17803,16.22146,35,"PMP","19_0503",NA
"BPMMMP",126.37498,16.29273,35,"MMM","19_0503",NA
"BMPPMP",125.38508,18.20783,35,"PPM","19_0503",NA
"AMMPMP",123.89616,16.75448,35,"MPM","19_0503",NA
"APMPMM",124.76336,16.25621,35,"MPM","19_0503",NA
"IPPPPP",125.35633,16.50598,35,"PrPrPr","19_0503",NA
"AMPMPP",126.74426,15.42047,35,"PMP","19_0503",NA
"AMMMPM",126.29353,16.85805,35,"MMP","19_0503",NA
"BPPPMM",127.36855,16.50032,35,"PPM","19_0503",NA
"AMPMMM",127.82889,17.21932,35,"PMM","19_0503",NA
"APMPMM",127.89154,17.47522,35,"MPM","19_0503",NA
"BPMPMP",136.78956,16.82107,35,"MPM","19_0503",NA
"BPMMPM",127.35857,15.22285,35,"MMP","19_0503",NA
"BPPPMM",123.68614,15.7815,35,"PPM","19_0503",NA
"APPPMP",121.72932,15.02257,35,"PPM","19_0503",NA
"APMMPP",89.75088,20.63056,35,"MMP","19_0503",NA
"BMPMMP",123.22953,15.97495,35,"PMM","19_0503",NA
"AMPMMM",124.3136,15.7724,35,"PMM","19_0503",NA
"AMMPPM",120.87372,17.20943,35,"MPP","19_0503",NA
"BMMPPP",123.38798,15.70192,35,"MPP","19_0503",NA
"AMMMPM",122.06565,15.50373,35,"MMP","19_0503",NA
"APPMMP",123.92863,15.76052,35,"PMM","19_0503",NA
"BPPMMP",121.79954,16.82557,35,"PMM","19_0503",NA
"BPPMMP",105.82643,18.95542,35,"PMM","19_0503",NA
"BPMPPM",122.53772,17.04433,35,"MPP","19_0503",NA
"BMMPPM",122.60187,16.91911,35,"MPP","19_0503",NA
"AMPPMP",124.91478,16.14987,35,"PPM","19_0503",NA
"AMMPPM",122.07331,17.21659,35,"MPP","19_0503",NA
"BMMPMP",120.89137,17.07532,35,"MPM","19_0503",NA
"APMPMP",122.68887,15.804,35,"MPM","19_0503",NA
"AMMMMP",125.0001,15.828,35,"MMM","19_0503",NA
"BPPMPM",124.72017,15.88235,35,"PMP","19_0503",NA
"APPMPM",126.05794,15.1341,35,"PMP","19_0503",NA
"AMPMPP",125.88447,16.92008,35,"PMP","19_0503",NA
"BPPPPM",128.6327,15.89592,35,"PPP","19_0503",NA
"BMMPMM",135.12846,15.57431,35,"MPM","19_0503",NA
"IPPPPP",127.37013,13.64839,35,"PrPrPr","19_0503",NA
"IPPPPP",125.62825,13.29713,35,"PrPrPr","19_0503",NA
"BPMMPM",122.77931,14.98665,35,"MMP","19_0503",NA
"IMPPPM",124.9649,13.6122,35,"PPP","19_0503",NA
"AMMMMM",124.72398,15.20185,35,"MMM","19_0503",NA
"BPPPMP",123.90044,14.69094,35,"PPM","19_0503",NA
"AMMPMM",120.72077,17.10504,35,"MPM","19_0503",NA
"APMPPP",122.20816,14.40888,35,"MPP","19_0503",NA
"BMMPPM",121.83047,16.38821,35,"MPP","19_0503",NA
"AMMMMP",123.64885,15.94324,35,"MMM","19_0503",NA
"BPPMPP",123.06496,16.20805,35,"PMP","19_0503",NA
"APMPPP",124.70607,15.37969,35,"MPP","19_0503",NA
"APMMMM",104.24081,19.93541,35,"MMM","19_0503",NA
"BMPMPM",124.51304,16.25354,35,"PMP","19_0503",NA
"AMPPPP",123.53635,15.73734,35,"PPP","19_0503",NA
"BPPPMM",124.16275,15.42007,35,"PPM","19_0503",NA
"BMMPMM",123.06036,15.69301,35,"MPM","19_0503",NA
"BMPPMM",123.6356,15.97161,35,"PPM","19_0503",NA
"BPPPPM",124.51963,15.31442,35,"PPP","19_0503",NA
"IPPPPP",123.26215,16.41544,35,"PrPrPr","19_0503",NA
"AMPMPP",124.0278,16.09211,35,"PMP","19_0503",NA
"APMMMM",126.67635,16.5473,35,"MMM","19_0503",NA
"APMMMP",128.10707,15.07624,35,"MMM","19_0503",NA
"AMMMPP",132.97549,16.15085,35,"MMP","19_0503",NA
"BMPPMM",124.68574,11.7498,35,"PPM","19_0503",NA
"BMPMMP",122.09839,14.72393,35,"PMM","19_0503",NA
"APMMMM",120.54926,14.42968,35,"MMM","19_0503",NA
"APPPPM",122.52884,15.11197,35,"PPP","19_0503",NA
"APMMPP",123.40912,14.18369,35,"MMP","19_0503",NA
"BPMPMP",120.41584,15.43788,35,"MPM","19_0503",NA
"BMPPPP",124.39386,13.45671,35,"PPP","19_0503",NA
"AMMMPM",122.33198,15.11192,35,"MMP","19_0503",NA
"AMMMPM",100.55861,20.72839,35,"MMP","19_0503",NA
"BMPPPM",124.37742,13.70765,35,"PPP","19_0503",NA
"BPPPMM",122.88259,15.13354,35,"PPM","19_0503",NA
"BMMPPP",121.72952,16.11201,35,"MPP","19_0503",NA
"AMPMMP",101.23348,20.21209,35,"PMM","19_0503",NA
"APPMMM",124.23664,14.51781,35,"PMM","19_0503",NA
"BPMPPP",123.01422,15.2759,35,"MPP","19_0503",NA
"APMMMP",115.91821,19.22674,35,"MMM","19_0503",NA
"BPMMMP",123.99158,14.46027,35,"MMM","19_0503",NA
"APMMPM",122.09421,15.36921,35,"MMP","19_0503",NA
"BPPMPM",124.02106,15.16575,35,"PMP","19_0503",NA
"BMMMPM",122.71651,15.78433,35,"MMP","19_0503",NA
"AMMPPP",121.41256,16.00855,35,"MPP","19_0503",NA
"BPPPMP",125.04881,14.48716,35,"PPM","19_0503",NA
"AMPPMM",126.15375,14.99323,35,"PPM","19_0503",NA
"AMPPMP",133.56336,13.9671,35,"PPM","19_0503",NA
"APMMPM",121.70279,12.05583,35,"MMP","19_0503",NA
"AMPPMM",119.74174,12.1964,35,"PPM","19_0503",NA
"BPMPMP",120.54309,13.0423,35,"MPM","19_0503",NA
"APMMPP",123.47183,14.28935,35,"MMP","19_0503",NA
"BMPPMP",121.86798,13.34578,35,"PPM","19_0503",NA
"BMPMMP",123.27973,15.1484,35,"PMM","19_0503",NA
"BPMPMM",121.33747,13.78487,35,"MPM","19_0503",NA
"BPMPPM",121.45229,14.64813,35,"MPP","19_0503",NA
"BMMMPM",123.62808,14.36743,35,"MMP","19_0503",NA
"BMPMPM",122.23752,13.6659,35,"PMP","19_0503",NA
"APPPMP",123.67885,13.95788,35,"PPM","19_0503",NA
"BPPPPM",121.76936,12.45499,35,"PPP","19_0503",NA
"BPPMPP",121.41149,14.2679,35,"PMP","19_0503",NA
"APMPMP",120.59857,13.16201,35,"MPM","19_0503",NA
"IPPPPP",123.79584,13.70268,35,"PrPrPr","19_0503",NA
"AMMMMP",126.29154,15.87629,35,"MMM","19_0503",NA
"AMMPMM",121.95181,14.55707,35,"MPM","19_0503",NA
"BMPMPP",121.81486,14.08438,35,"PMP","19_0503",NA
"APMMMM",121.94787,13.7315,35,"MMM","19_0503",NA
"AMPPMM",120.58742,13.70916,35,"PPM","19_0503",NA
"BMPMMP",123.84366,14.01204,35,"PMM","19_0503",NA
"APMMMM",124.21052,13.72866,35,"MMM","19_0503",NA
"IPPPPP",122.32361,11.88025,35,"PrPrPr","19_0503",NA
"BPMPPP",125.44098,12.37331,35,"MPP","19_0503",NA
"APPMPM",113.79577,10.95347,42,"PMP","19_0503",NA
"BPPMMP",119.21421,13.38437,42,"PMM","19_0503",NA
"BMMMPP",106.78358,21.13817,42,"MMP","19_0503",NA
"AMMPPM",116.87226,13.70636,42,"MPP","19_0503",NA
"APMPMP",119.20907,12.66927,42,"MPM","19_0503",NA
"BMMMMM",112.90616,16.94194,42,"MMM","19_0503",NA
"BMPPMM",118.52937,12.12457,42,"PPM","19_0503",NA
"IPPPPP",116.46629,12.29306,42,"PrPrPr","19_0503",NA
"AMPMMM",119.09949,15.15256,42,"PMM","19_0503",NA
"AMMMMM",113.60213,14.78894,42,"MMM","19_0503",NA
"BPMMPP",111.32106,19.09455,42,"MMP","19_0503",NA
"BMMPPP",117.07151,14.11634,42,"MPP","19_0503",NA
"BPPMMM",116.88923,12.37679,42,"PMM","19_0503",NA
"AMPMPM",120.58145,13.1867,42,"PMP","19_0503",NA
"AMMPPP",122.0205,14.11751,42,"MPP","19_0503",NA
"BPPMMM",114.66879,16.78325,42,"PMM","19_0503",NA
"BPMMPM",123.86709,13.87966,42,"MMP","19_0503",NA
"BPPMPM",110.70658,21.4583,42,"PMP","19_0503",NA
"AMPPMP",122.39226,14.07247,42,"PPM","19_0503",NA
"BMMPPP",120.84932,13.33825,42,"MPP","19_0503",NA
"BPPMMP",116.66289,18.12068,42,"PMM","19_0503",NA
"APMMMP",115.24984,17.57475,42,"MMM","19_0503",NA
"AMMPPM",120.14521,12.48822,42,"MPP","19_0503",NA
"AMPPMM",117.54761,10.23322,42,"PPM","19_0503",NA
"BMMPPM",120.89642,13.66232,42,"MPP","19_0503",NA
"BPPPMM",122.87883,13.24891,42,"PPM","19_0503",NA
"BMPMMP",118.84145,15.19928,42,"PMM","19_0503",NA
"AMMPMP",117.34267,12.99722,42,"MPM","19_0503",NA
"APPMPP",118.42983,15.42735,42,"PMP","19_0503",NA
"BMPMPM",117.1742,16.03197,42,"PMP","19_0503",NA
"APMPMM",118.84829,13.59377,42,"MPM","19_0503",NA
"APMMPP",119.97143,15.6444,42,"MMP","19_0503",NA
"AMMMPP",105.15169,18.80134,42,"MMP","19_0503",NA
"AMPPMM",119.14417,12.16877,42,"PPM","19_0503",NA
"BPPMPM",121.38544,14.65522,42,"PMP","19_0503",NA
"AMMMPP",118.06969,13.18791,42,"MMP","19_0503",NA
"APPPMM",119.43896,15.09523,42,"PPM","19_0503",NA
"BPPMMM",120.70395,14.21016,42,"PMM","19_0503",NA
"BMMPMP",119.8301,15.47802,42,"MPM","19_0503",NA
"BPMPPP",120.74631,15.91187,42,"MPP","19_0503",NA
"BMPMPP",105.75978,20.76857,42,"PMP","19_0503",NA
"BMPMMM",108.45088,20.05045,42,"PMM","19_0503",NA
"APMPMM",120.80164,13.34616,42,"MPM","19_0503",NA
"BPMPMP",119.24696,14.39107,42,"MPM","19_0503",NA
"APMPPM",122.06459,13.90367,42,"MPP","19_0503",NA
"AMPMPP",112.50203,17.06336,42,"PMP","19_0503",NA
"BMPMMP",123.40149,13.05095,42,"PMM","19_0503",NA
"APMPPM",127.50241,12.81961,42,"MPP","19_0503",NA
"BMPMPP",123.24494,15.60452,42,"PMP","19_0503",NA
"AMMPPM",119.15008,14.02859,42,"MPP","19_0503",NA
"BPMPMM",116.11116,14.56561,42,"MPM","19_0503",NA
"AMPMMP",115.97243,14.92243,42,"PMM","19_0503",NA
"APMPMM",114.06662,12.46196,42,"MPM","19_0503",NA
"BPMPPM",115.25055,14.64435,42,"MPP","19_0503",NA
"IPPMPP",118.35244,14.46896,42,"PMP","19_0503",NA
"BPPMMP",104.22824,18.12205,42,"PMM","19_0503",NA
"AMPMPP",104.19909,19.01841,42,"PMP","19_0503",NA
"BPPMPP",120.46025,13.82471,42,"PMP","19_0503",NA
"BPPPMP",116.50732,12.9131,42,"PPM","19_0503",NA
"AMMMMM",118.0198,15.55131,42,"MMM","19_0503",NA
"BMMPMM",117.09131,14.63965,42,"MPM","19_0503",NA
"APMPPM",117.76307,14.32187,42,"MPP","19_0503",NA
"APMMPM",117.50903,15.09451,42,"MMP","19_0503",NA
"BMPPMP",119.51605,16.4373,42,"PPM","19_0503",NA
"BPMPMP",118.80141,15.53392,42,"MPM","19_0503",NA
"BPMMMM",119.25532,14.46559,42,"MMM","19_0503",NA
"APMPPP",119.47184,14.40627,42,"MPP","19_0503",NA
"IPPPPP",119.41292,13.57402,42,"PrPrPr","19_0503",NA
"AMPMPM",121.21798,14.19864,42,"PMP","19_0503",NA
"AMMMMM",103.70164,18.39207,42,"MMM","19_0503",NA
"BMPMMM",113.15804,16.22666,42,"PMM","19_0503",NA
"AMPPPP",129.04177,13.30692,42,"PPP","19_0503",NA
"BMPPMP",124.32534,15.53176,42,"PPM","19_0503",NA
"BPPMPM",119.53933,14.43852,42,"PMP","19_0503",NA
"APMMMM",117.04146,14.56916,42,"MMM","19_0503",NA
"APMPMP",115.68333,14.14656,42,"MPM","19_0503",NA
"AMMPPM",118.22106,13.07006,42,"MPP","19_0503",NA
"BMMPMM",116.53202,15.01651,42,"MPM","19_0503",NA
"BPPMPP",119.9794,15.39178,42,"PMP","19_0503",NA
"AMPMPM",102.21599,19.4115,42,"PMP","19_0503",NA
"BPMMPM",117.84011,16.80483,42,"MMP","19_0503",NA
"AMPMMP",98.89392,19.8914,42,"PMM","19_0503",NA
"AMMPPP",119.63374,14.09343,42,"MPP","19_0503",NA
"APMPPM",114.61604,13.8119,42,"MPP","19_0503",NA
"BMPPMP",119.7141,14.17866,42,"PPM","19_0503",NA
"BMMMMM",117.52831,15.71094,42,"MMM","19_0503",NA
"APPMMM",118.19726,16.36795,42,"PMM","19_0503",NA
"IPPPPP",121.32386,15.46031,42,"PrPrPr","19_0503",NA
"BPMMMM",118.84663,17.24017,42,"MMM","19_0503",NA
"APPPMP",120.35714,15.94334,42,"PPM","19_0503",NA
"APMPPM",118.71909,14.80416,42,"MPP","19_0503",NA
"BMPPMP",121.35971,14.30651,42,"PPM","19_0503",NA
"BMPPMP",121.26765,13.90832,42,"PPM","19_0503",NA
"AMMMPM",122.29435,13.66181,42,"MMP","19_0503",NA
"AMPMPP",109.48609,19.64951,42,"PMP","19_0503",NA
"BPMMPM",130.09923,13.95085,42,"MMP","19_0503",NA
"AMMPPP",122.77712,14.62837,42,"MPP","19_0503",NA
"APPPPM",118.76505,13.75608,42,"PPP","19_0503",NA
"APPPMM",119.03357,13.39072,42,"PPM","19_0503",NA
"APMPMP",117.74909,13.97142,42,"MPM","19_0503",NA
"BMMMMP",116.63261,14.58306,42,"MMM","19_0503",NA
"BMPMPP",102.41194,18.33684,42,"PMP","19_0503",NA
"BPMMPM",100.71705,19.31359,42,"MMP","19_0503",NA
"BMMMMM",122.26998,13.99429,42,"MMM","19_0503",NA
"APMMMM",100.64817,18.37651,42,"MMM","19_0503",NA
"BPPMMM",122.1043,15.46018,42,"PMM","19_0503",NA
"AMMPPM",119.3566,15.27902,42,"MPP","19_0503",NA
"BMMPMP",119.10715,15.01206,42,"MPM","19_0503",NA
"BMPMPP",119.68222,14.75668,42,"PMP","19_0503",NA
"AMMPPP",118.99606,15.33331,42,"MPP","19_0503",NA
"BPPPMP",120.93288,16.12367,42,"PPM","19_0503",NA
"APPMPM",120.11247,15.96799,42,"PMP","19_0503",NA
"BPPPMP",121.98442,14.6345,42,"PPM","19_0503",NA
"BMPPMP",121.76074,15.19948,42,"PPM","19_0503",NA
"AMPPMP",120.06122,14.8977,42,"PPM","19_0503",NA
"BPMPPM",120.12199,14.36853,42,"MPP","19_0503",NA
"AMMMPM",120.50045,14.62978,42,"MMP","19_0503",NA
"APPMPP",119.02149,14.537,42,"PMP","19_0503",NA
"BPMMPM",123.65985,14.77858,42,"MMP","19_0503",NA
"AMMMMM",130.2289,14.4422,42,"MMM","19_0503",NA
"APPMPM",125.73612,14.45045,42,"PMP","19_0503",NA
"APPPPM",123.69918,13.39555,42,"PPP","19_0503",NA
"BMMMPP",122.14508,14.27923,42,"MMP","19_0503",NA
"BMMMMP",93.93471,18.44641,42,"MMM","19_0503",NA
"APMPMP",119.79273,14.55408,42,"MPM","19_0503",NA
"APMPPM",121.97499,13.45108,42,"MPP","19_0503",NA
"BMPPMM",122.77817,14.20486,42,"PPM","19_0503",NA
"BMPMMP",122.28085,15.19802,42,"PMM","19_0503",NA
"AMPMMM",111.87025,16.81829,42,"PMM","19_0503",NA
"BMPPMP",123.86968,14.89431,42,"PPM","19_0503",NA
"BPMMPP",122.18317,14.97617,42,"MMP","19_0503",NA
"AMMMPM",120.20544,15.43177,42,"MMP","19_0503",NA
"BPPPMM",122.13427,15.46593,42,"PPM","19_0503",NA
"IPPPPP",122.39185,16.08278,42,"PrPrPr","19_0503",NA
"AMMPPP",121.03373,16.53785,42,"MPP","19_0503",NA
"APMMMM",122.76423,15.54017,42,"MMM","19_0503",NA
"BPMMPM",123.68676,16.1135,42,"MMP","19_0503",NA
"BPPMPP",105.02162,19.92605,42,"PMP","19_0503",NA
"AMPPMP",122.3936,13.80499,42,"PPM","19_0503",NA
"APPPMP",122.04222,13.66256,42,"PPM","19_0503",NA
"BPPMMP",119.85623,14.94227,42,"PMM","19_0503",NA
"APMPPP",120.91404,14.6324,42,"MPP","19_0503",NA
"AMMPPM",126.05574,14.18864,42,"MPP","19_0503",NA
"BMPPPM",132.54121,13.42167,42,"PPP","19_0503",NA
"BMPPMP",127.38507,13.75567,42,"PPM","19_0503",NA
"APPMPM",123.25971,13.84955,42,"PMP","19_0503",NA
"AMMMPM",122.2613,15.26006,42,"MMP","19_0503",NA
"BMMMMP",121.47602,13.86911,42,"MMM","19_0503",NA
"BPMPPM",119.77435,14.2407,42,"MPP","19_0503",NA
"BMPPPM",123.00036,14.03989,42,"PPP","19_0503",NA
"APPMMP",122.54979,14.67181,42,"PMM","19_0503",NA
"APMPMP",120.5613,14.9226,42,"MPM","19_0503",NA
"APMPPM",121.08594,15.2398,42,"MPP","19_0503",NA
"BMMPPP",122.94282,14.87787,42,"MPP","19_0503",NA
"AMPMPP",122.62274,14.64334,42,"PMP","19_0503",NA
"BPPMPM",123.27906,15.62584,42,"PMP","19_0503",NA
"BPPPMP",122.78982,15.50442,42,"PPM","19_0503",NA
"AMPPMM",122.51772,15.71431,42,"PPM","19_0503",NA
"BMMMMM",121.3809,15.56231,42,"MMM","19_0503",NA
"APMMMP",120.37855,16.21366,42,"MMM","19_0503",NA
"BPMPMP",121.22574,15.58988,42,"MPM","19_0503",NA
"BMMMPP",121.21757,16.07765,42,"MMP","19_0503",NA
"BPPPPM",123.10039,14.20932,42,"PPP","19_0503",NA
"BPPPMM",124.64113,13.4114,42,"PPM","19_0503",NA
"AMPMPM",123.2472,14.7508,42,"PMP","19_0503",NA
"APMPMP",121.45507,14.36299,42,"MPM","19_0503",NA
"AMMMMP",123.99054,14.53793,42,"MMM","19_0503",NA
"APPMPM",132.62438,13.3757,42,"PMP","19_0503",NA
"BMPMPP",127.43771,14.90356,42,"PMP","19_0503",NA
"BPPPPM",124.09662,13.62008,42,"PPP","19_0503",NA
"BPMPMM",119.00865,14.6753,42,"MPM","19_0503",NA
"BPMMPP",116.64858,16.59138,42,"MMP","19_0503",NA
"APMPMM",118.66005,14.52715,42,"MPM","19_0503",NA
"AMMPMP",118.05463,15.61467,42,"MPM","19_0503",NA
"AMPMPP",119.27891,15.18493,42,"PMP","19_0503",NA
"AMPMMM",119.3201,15.7962,42,"PMM","19_0503",NA
"AMPMPP",120.87518,16.05867,42,"PMP","19_0503",NA
"AMPMMP",123.31168,14.7362,42,"PMM","19_0503",NA
"BPPPMP",122.85811,14.27998,42,"PPM","19_0503",NA
"BPMMPM",123.25369,14.71962,42,"MMP","19_0503",NA
"BMMPMM",119.78081,16.07448,42,"MPM","19_0503",NA
"AMMPPM",120.50907,15.85208,42,"MPP","19_0503",NA
"APMMPM",121.83169,15.95892,42,"MMP","19_0503",NA
"BPPPMP",123.62064,14.70674,42,"PPM","19_0503",NA
"BPMPMP",120.41537,15.88753,42,"MPM","19_0503",NA
"AMPPPM",122.42828,14.71117,42,"PPP","19_0503",NA
"APMPPP",122.00621,14.52082,42,"MPP","19_0503",NA
"AMMMMP",123.92256,14.32269,42,"MMM","19_0503",NA
"AMPMPM",123.70861,14.24716,42,"PMP","19_0503",NA
"BPPMMM",124.87517,13.82018,42,"PMM","19_0503",NA
"BMPMMM",125.46655,14.71642,42,"PMM","19_0503",NA
"BPMPPP",132.74947,13.46048,42,"MPP","19_0503",NA
"BMMPPP",123.69491,14.83395,42,"MPP","19_0503",NA
"APMMPP",120.89563,15.56063,42,"MMP","19_0503",NA
"BPPMMM",123.16604,12.97652,42,"PMM","19_0503",NA
"BMMMMP",119.97349,15.71649,42,"MMM","19_0503",NA
"AMMMMP",118.18967,15.03547,42,"MMM","19_0503",NA
"BMPPPM",121.76533,13.74927,42,"PPP","19_0503",NA
"APPPPM",122.31232,13.51158,42,"PPP","19_0503",NA
"APPPMM",122.95119,13.38318,42,"PPM","19_0503",NA
"IPPPPP",121.95949,15.69928,42,"PrPrPr","19_0503",NA
"AMPMPM",121.79528,15.94036,42,"PMP","19_0503",NA
"BMMMMM",120.94091,15.22546,42,"MMM","19_0503",NA
"BPMPMP",121.55766,14.96966,42,"MPM","19_0503",NA
"AMPMPP",122.87241,15.47401,42,"PMP","19_0503",NA
"BPPPPM",122.15654,14.74069,42,"PPP","19_0503",NA
"APMPMM",120.0445,15.15458,42,"MPM","19_0503",NA
"AMMMMP",122.79296,14.74427,42,"MMM","19_0503",NA
"APMPMP",121.26735,15.21672,42,"MPM","19_0503",NA
"IPPPPP",123.63278,14.14201,42,"PrPrPr","19_0503",NA
"BPPMMP",123.69446,15.39342,42,"PMM","19_0503",NA
"AMMMPM",109.01718,20.11639,42,"MMP","19_0503",NA
"BMMMPM",117.62869,18.48637,42,"MMP","19_0503",NA
"BPPPMP",123.44577,14.40171,42,"PPM","19_0503",NA
"AMPPPP",127.08757,13.30978,42,"PPP","19_0503",NA
"BMMMMM",131.894,13.79297,42,"MMM","19_0503",NA
"AMMPMP",122.75946,13.97128,42,"MPM","19_0503",NA
"BMPPMP",123.04445,13.54991,42,"PPM","19_0503",NA
"BPPMPM",121.01479,14.71806,42,"PMP","19_0503",NA
"AMMPPP",119.63692,14.28528,42,"MPP","19_0503",NA
"BMMPMM",118.56498,14.16441,42,"MPM","19_0503",NA
"APMMPM",121.54569,14.60472,42,"MMP","19_0503",NA
"AMMMMM",121.35629,14.0787,42,"MMM","19_0503",NA
"BPPMMM",121.34961,15.578,42,"PMM","19_0503",NA
"BPMMMP",120.90588,15.53377,42,"MMM","19_0503",NA
"AMPMMP",122.46067,14.51149,42,"PMM","19_0503",NA
"BMPMPM",118.92437,16.42664,42,"PMP","19_0503",NA
"AMMMPM",120.26012,16.14081,42,"MMP","19_0503",NA
"AMPMMM",122.01524,15.89741,42,"PMM","19_0503",NA
"BPMPPM",119.48892,15.70957,42,"MPP","19_0503",NA
"BPPMMM",121.15452,15.66887,42,"PMM","19_0503",NA
"APPPMP",121.2959,14.34853,42,"PPM","19_0503",NA
"AMMPMM",120.2119,15.24796,42,"MPM","19_0503",NA
"BPPPPM",120.73784,15.05586,42,"PPP","19_0503",NA
"BPPMMP",123.73635,13.76808,42,"PMM","19_0503",NA
"AMMMMP",124.09583,14.05019,42,"MMM","19_0503",NA
"APPMPP",121.05128,16.06933,42,"PMP","19_0503",NA
"APMMMP",124.47212,13.00184,42,"MMM","19_0503",NA
"BPPMMP",124.85113,13.46934,42,"PMM","19_0503",NA
"BMPPPM",132.70578,12.08961,42,"PPP","19_0503",NA
"BMPPPP",126.86438,13.30463,42,"PPP","19_0503",NA
"BPPPMM",123.48586,13.27272,42,"PPM","19_0503",NA
"BMMMPM",122.16365,14.40962,42,"MMP","19_0503",NA
"APMPPP",121.70487,13.15462,42,"MPP","19_0503",NA
"APPMMP",121.91264,14.97394,42,"PMM","19_0503",NA
"AMPMPM",122.14093,14.04403,42,"PMP","19_0503",NA
"APMPMM",119.8469,14.94347,42,"MPM","19_0503",NA
"BMMMMP",124.3044,14.07755,42,"MMM","19_0503",NA
"BMPMPM",120.63726,14.95822,42,"PMP","19_0503",NA
"BPMPMP",120.52426,14.42329,42,"MPM","19_0503",NA
"BPMPMP",119.18904,15.42761,42,"MPM","19_0503",NA
"BMPMMM",107.99567,18.14121,42,"PMM","19_0503",NA
"APPPPM",124.37136,14.72952,42,"PPP","19_0503",NA
"AMMPPP",122.6248,14.58281,42,"MPP","19_0503",NA
"AMMMMP",122.22439,15.90573,42,"MMM","19_0503",NA
"APPMPM",123.02419,15.96554,42,"PMP","19_0503",NA
"IPPPPP",123.38739,14.00775,42,"PrPrPr","19_0503",NA
"APMPPP",122.82729,14.75696,42,"MPP","19_0503",NA
"IPPPPP",124.7266,14.12463,42,"PrPrPr","19_0503",NA
"BMPMMM",123.65578,13.91104,42,"PMM","19_0503",NA
"IPPPPP",125.52272,13.3473,42,"PrPrPr","19_0503",NA
"APPPPM",124.78138,13.44395,42,"PPP","19_0503",NA
"IPPPPP",126.58096,12.52266,42,"PrPrPr","19_0503",NA
"BMMMMP",134.11643,12.68509,42,"MMM","19_0503",NA
"BPPMPP",127.86063,13.10403,42,"PMP","19_0503",NA
"APPMPM",122.53819,14.68538,42,"PMP","19_0503",NA
"APMMMM",120.38225,15.45413,42,"MMM","19_0503",NA
"IPMMMP",123.73916,13.36825,42,"MMM","19_0503",NA
"AMMPMM",118.64116,15.79612,42,"MPM","19_0503",NA
"BPPPMP",122.26925,14.05452,42,"PPM","19_0503",NA
"IPPPPP",123.26742,14.28938,42,"PrPrPr","19_0503",NA
"APMPPM",121.96439,14.20893,42,"MPP","19_0503",NA
"IPPPPP",122.80324,13.37148,42,"PrPrPr","19_0503",NA
"APPPPM",123.32278,14.22123,42,"PPP","19_0503",NA
"IPPPPP",122.93516,13.72005,42,"PrPrPr","19_0503",NA
"BMPMPM",121.33843,14.26887,42,"PMP","19_0503",NA
"APPMPP",123.50196,15.05273,42,"PMP","19_0503",NA
"BPMMMP",122.9454,14.71534,42,"MMM","19_0503",NA
"BMPPMP",124.09046,14.69433,42,"PPM","19_0503",NA
"AMMPMP",121.6858,14.35333,42,"MPM","19_0503",NA
"APMPMM",122.32498,14.23766,42,"MPM","19_0503",NA
"IPPPPP",123.70469,14.33513,42,"PrPrPr","19_0503",NA
"AMPMPP",121.31151,15.82908,42,"PMP","19_0503",NA
"AMMMPM",125.26574,13.77931,42,"MMP","19_0503",NA
"BPPPMM",121.69454,14.4584,42,"PPM","19_0503",NA
"AMPMMM",125.21737,13.96751,42,"PMM","19_0503",NA
"APMPMM",123.97646,13.84239,42,"MPM","19_0503",NA
"BPMPMP",131.71008,12.83663,42,"MPM","19_0503",NA
"BPMMPM",123.75138,14.58069,42,"MMP","19_0503",NA
"BPPPMM",120.32348,13.70922,42,"PPM","19_0503",NA
"APPPMP",120.28434,13.89675,42,"PPM","19_0503",NA
"APMMPP",119.74102,14.41557,42,"MMP","19_0503",NA
"BMPMMP",117.70421,15.94496,42,"PMM","19_0503",NA
"AMPMMM",119.83425,14.49865,42,"PMM","19_0503",NA
"AMMPPM",117.84332,15.33784,42,"MPP","19_0503",NA
"BMMPPP",119.71852,13.77284,42,"MPP","19_0503",NA
"AMMMPM",119.0618,14.45863,42,"MMP","19_0503",NA
"APPMMP",120.63633,14.68588,42,"PMM","19_0503",NA
"BPPMMP",120.55455,14.82378,42,"PMM","19_0503",NA
"BPPMMP",120.55281,15.22031,42,"PMM","19_0503",NA
"BPMPPM",120.21269,15.37653,42,"MPP","19_0503",NA
"BMMPPM",120.7639,15.39344,42,"MPP","19_0503",NA
